iso2,year,cases,gender,age_group
SL,2006,111.0,f,55-64
SL,2006,59.0,f,65+
SL,2007,1.0,m,0-4
SL,2007,44.0,m,5-14
SL,2007,45.0,m,0-14
SL,2007,538.0,m,15-24
SL,2007,1032.0,m,25-34
SL,2007,797.0,m,35-44
SL,2007,520.0,m,45-54
SL,2007,258.0,m,55-64
SL,2007,172.0,m,65+
SL,2007,0.0,f,0-4
SL,2007,74.0,f,5-14
SL,2007,74.0,f,0-14
SL,2007,398.0,f,15-24
SL,2007,568.0,f,25-34
SL,2007,468.0,f,35-44
SL,2007,255.0,f,45-54
SL,2007,143.0,f,55-64
SL,2007,79.0,f,65+
SL,2008,3.0,m,0-4
SL,2008,43.0,m,5-14
SL,2008,625.0,m,15-24
SL,2008,1062.0,m,25-34
SL,2008,938.0,m,35-44
SL,2008,573.0,m,45-54
SL,2008,265.0,m,55-64
SL,2008,188.0,m,65+
SL,2008,1.0,f,0-4
SL,2008,53.0,f,5-14
SL,2008,460.0,f,15-24
SL,2008,609.0,f,25-34
SL,2008,501.0,f,35-44
SL,2008,269.0,f,45-54
SL,2008,153.0,f,55-64
SL,2008,83.0,f,65+
SM,1997,0.0,f,0-14
SM,1997,0.0,f,15-24
SM,1997,1.0,f,25-34
SM,1997,0.0,f,35-44
SM,1997,0.0,f,45-54
SM,1997,0.0,f,55-64
SM,1997,0.0,f,65+
SM,2000,1.0,m,65+
SM,2003,0.0,m,0-14
SM,2003,0.0,m,15-24
SM,2003,0.0,m,25-34
SM,2003,0.0,m,35-44
SM,2003,0.0,m,45-54
SM,2003,0.0,m,55-64
SM,2003,0.0,m,65+
SM,2003,0.0,f,0-14
SM,2003,0.0,f,15-24
SM,2003,0.0,f,25-34
SM,2003,0.0,f,35-44
SM,2003,0.0,f,45-54
SM,2003,0.0,f,55-64
SM,2003,0.0,f,65+
SM,2004,0.0,m,0-14
SM,2004,0.0,m,15-24
SM,2004,0.0,m,25-34
SM,2004,0.0,m,35-44
SM,2004,0.0,m,45-54
SM,2004,0.0,m,55-64
SM,2004,0.0,m,65+
SM,2004,0.0,f,0-14
SM,2004,0.0,f,15-24
SM,2004,0.0,f,25-34
SM,2004,0.0,f,35-44
SM,2004,0.0,f,45-54
SM,2004,0.0,f,55-64
SM,2004,0.0,f,65+
SN,1995,94.0,m,0-14
SN,1995,717.0,m,15-24
SN,1995,1219.0,m,25-34
SN,1995,813.0,m,35-44
SN,1995,408.0,m,45-54
SN,1995,300.0,m,55-64
SN,1995,213.0,m,65+
SN,1995,84.0,f,0-14
SN,1995,428.0,f,15-24
SN,1995,461.0,f,25-34
SN,1995,283.0,f,35-44
SN,1995,203.0,f,45-54
SN,1995,126.0,f,55-64
SN,1995,72.0,f,65+
SN,1996,74.0,m,0-14
SN,1996,773.0,m,15-24
SN,1996,1281.0,m,25-34
SN,1996,973.0,m,35-44
SN,1996,474.0,m,45-54
SN,1996,277.0,m,55-64
SN,1996,264.0,m,65+
SN,1996,89.0,f,0-14
SN,1996,450.0,f,15-24
SN,1996,549.0,f,25-34
SN,1996,341.0,f,35-44
SN,1996,209.0,f,45-54
SN,1996,121.0,f,55-64
SN,1996,74.0,f,65+
SN,1997,64.0,m,0-14
SN,1997,753.0,m,15-24
SN,1997,1151.0,m,25-34
SN,1997,876.0,m,35-44
SN,1997,467.0,m,45-54
SN,1997,267.0,m,55-64
SN,1997,215.0,m,65+
SN,1997,75.0,f,0-14
SN,1997,421.0,f,15-24
SN,1997,509.0,f,25-34
SN,1997,292.0,f,35-44
SN,1997,191.0,f,45-54
SN,1997,87.0,f,55-64
SN,1997,62.0,f,65+
SN,1998,90.0,m,0-14
SN,1998,781.0,m,15-24
SN,1998,1208.0,m,25-34
SN,1998,856.0,m,35-44
SN,1998,453.0,m,45-54
SN,1998,250.0,m,55-64
SN,1998,215.0,m,65+
SN,1998,84.0,f,0-14
SN,1998,412.0,f,15-24
SN,1998,447.0,f,25-34
SN,1998,307.0,f,35-44
SN,1998,178.0,f,45-54
SN,1998,98.0,f,55-64
SN,1998,75.0,f,65+
SN,1999,50.0,m,0-14
SN,1999,721.0,m,15-24
SN,1999,1070.0,m,25-34
SN,1999,749.0,m,35-44
SN,1999,424.0,m,45-54
SN,1999,233.0,m,55-64
SN,1999,185.0,m,65+
SN,1999,58.0,f,0-14
SN,1999,441.0,f,15-24
SN,1999,434.0,f,25-34
SN,1999,298.0,f,35-44
SN,1999,184.0,f,45-54
SN,1999,106.0,f,55-64
SN,1999,58.0,f,65+
SN,2000,60.0,m,0-14
SN,2000,772.0,m,15-24
SN,2000,1297.0,m,25-34
SN,2000,857.0,m,35-44
SN,2000,470.0,m,45-54
SN,2000,279.0,m,55-64
SN,2000,189.0,m,65+
SN,2000,77.0,f,0-14
SN,2000,521.0,f,15-24
SN,2000,540.0,f,25-34
SN,2000,376.0,f,35-44
SN,2000,217.0,f,45-54
SN,2000,107.0,f,55-64
SN,2000,61.0,f,65+
SN,2001,77.0,m,0-14
SN,2001,908.0,m,15-24
SN,2001,1331.0,m,25-34
SN,2001,890.0,m,35-44
SN,2001,498.0,m,45-54
SN,2001,258.0,m,55-64
SN,2001,226.0,m,65+
SN,2001,90.0,f,0-14
SN,2001,540.0,f,15-24
SN,2001,531.0,f,25-34
SN,2001,333.0,f,35-44
SN,2001,204.0,f,45-54
SN,2001,113.0,f,55-64
SN,2001,95.0,f,65+
SN,2002,58.0,m,0-14
SN,2002,815.0,m,15-24
SN,2002,1271.0,m,25-34
SN,2002,813.0,m,35-44
SN,2002,488.0,m,45-54
SN,2002,279.0,m,55-64
SN,2002,212.0,m,65+
SN,2002,61.0,f,0-14
SN,2002,545.0,f,15-24
SN,2002,523.0,f,25-34
SN,2002,317.0,f,35-44
SN,2002,210.0,f,45-54
SN,2002,118.0,f,55-64
SN,2002,86.0,f,65+
SN,2003,50.0,m,0-14
SN,2003,1005.0,m,15-24
SN,2003,1438.0,m,25-34
SN,2003,896.0,m,35-44
SN,2003,531.0,m,45-54
SN,2003,293.0,m,55-64
SN,2003,250.0,m,65+
SN,2003,77.0,f,0-14
SN,2003,629.0,f,15-24
SN,2003,600.0,f,25-34
SN,2003,398.0,f,35-44
SN,2003,212.0,f,45-54
SN,2003,122.0,f,55-64
SN,2003,86.0,f,65+
SN,2004,60.0,m,0-14
SN,2004,1085.0,m,15-24
SN,2004,1464.0,m,25-34
SN,2004,915.0,m,35-44
SN,2004,506.0,m,45-54
SN,2004,264.0,m,55-64
SN,2004,213.0,m,65+
SN,2004,73.0,f,0-14
SN,2004,620.0,f,15-24
SN,2004,485.0,f,25-34
SN,2004,324.0,f,35-44
SN,2004,211.0,f,45-54
SN,2004,139.0,f,55-64
SN,2004,78.0,f,65+
SN,2005,71.0,m,0-14
SN,2005,1050.0,m,15-24
SN,2005,1561.0,m,25-34
SN,2005,904.0,m,35-44
SN,2005,533.0,m,45-54
SN,2005,274.0,m,55-64
SN,2005,236.0,m,65+
SN,2005,83.0,f,0-14
SN,2005,709.0,f,15-24
SN,2005,568.0,f,25-34
SN,2005,351.0,f,35-44
SN,2005,185.0,f,45-54
SN,2005,116.0,f,55-64
SN,2005,81.0,f,65+
SN,2006,60.0,m,0-14
SN,2006,1124.0,m,15-24
SN,2006,1606.0,m,25-34
SN,2006,919.0,m,35-44
SN,2006,553.0,m,45-54
SN,2006,292.0,m,55-64
SN,2006,230.0,m,65+
SN,2006,74.0,f,0-14
SN,2006,676.0,f,15-24
SN,2006,572.0,f,25-34
SN,2006,360.0,f,35-44
SN,2006,204.0,f,45-54
SN,2006,124.0,f,55-64
SN,2006,88.0,f,65+
SN,2007,57.0,m,0-14
SN,2007,1053.0,m,15-24
SN,2007,1722.0,m,25-34
SN,2007,875.0,m,35-44
SN,2007,549.0,m,45-54
SN,2007,329.0,m,55-64
SN,2007,251.0,m,65+
SN,2007,73.0,f,0-14
SN,2007,761.0,f,15-24
SN,2007,603.0,f,25-34
SN,2007,378.0,f,35-44
SN,2007,241.0,f,45-54
SN,2007,121.0,f,55-64
SN,2007,95.0,f,65+
SN,2008,2.0,m,0-4
SN,2008,65.0,m,5-14
SN,2008,67.0,m,0-14
SN,2008,1274.0,m,15-24
SN,2008,1767.0,m,25-34
SN,2008,907.0,m,35-44
SN,2008,593.0,m,45-54
SN,2008,351.0,m,55-64
SN,2008,228.0,m,65+
SN,2008,0.0,m,unknown
SN,2008,1.0,f,0-4
SN,2008,78.0,f,5-14
SN,2008,79.0,f,0-14
SN,2008,816.0,f,15-24
SN,2008,659.0,f,25-34
SN,2008,368.0,f,35-44
SN,2008,230.0,f,45-54
SN,2008,148.0,f,55-64
SN,2008,97.0,f,65+
SN,2008,0.0,f,unknown
SO,1995,46.0,m,0-14
SO,1995,334.0,m,15-24
SO,1995,730.0,m,25-34
SO,1995,201.0,m,35-44
SO,1995,127.0,m,45-54
SO,1995,278.0,m,55-64
SO,1995,109.0,m,65+
SO,1995,38.0,f,0-14
SO,1995,158.0,f,15-24
SO,1995,139.0,f,25-34
SO,1995,97.0,f,35-44
SO,1995,40.0,f,45-54
SO,1995,25.0,f,55-64
SO,1995,16.0,f,65+
SO,1996,45.0,m,0-14
SO,1996,439.0,m,15-24
SO,1996,557.0,m,25-34
SO,1996,263.0,m,35-44
SO,1996,153.0,m,45-54
SO,1996,82.0,m,55-64
SO,1996,63.0,m,65+
SO,1996,49.0,f,0-14
SO,1996,221.0,f,15-24
SO,1996,224.0,f,25-34
SO,1996,108.0,f,35-44
SO,1996,50.0,f,45-54
SO,1996,38.0,f,55-64
SO,1996,26.0,f,65+
SO,1997,72.0,m,0-14
SO,1997,565.0,m,15-24
SO,1997,658.0,m,25-34
SO,1997,311.0,m,35-44
SO,1997,187.0,m,45-54
SO,1997,172.0,m,55-64
SO,1997,112.0,m,65+
SO,1997,63.0,f,0-14
SO,1997,296.0,f,15-24
SO,1997,313.0,f,25-34
SO,1997,173.0,f,35-44
SO,1997,82.0,f,45-54
SO,1997,56.0,f,55-64
SO,1997,37.0,f,65+
SO,1998,99.0,m,0-14
SO,1998,541.0,m,15-24
SO,1998,599.0,m,25-34
SO,1998,337.0,m,35-44
SO,1998,198.0,m,45-54
SO,1998,145.0,m,55-64
SO,1998,126.0,m,65+
SO,1998,77.0,f,0-14
SO,1998,270.0,f,15-24
SO,1998,321.0,f,25-34
SO,1998,176.0,f,35-44
SO,1998,78.0,f,45-54
SO,1998,74.0,f,55-64
SO,1998,80.0,f,65+
SO,1999,136.0,m,0-14
SO,1999,643.0,m,15-24
SO,1999,678.0,m,25-34
SO,1999,383.0,m,35-44
SO,1999,175.0,m,45-54
SO,1999,175.0,m,55-64
SO,1999,124.0,m,65+
SO,1999,131.0,f,0-14
SO,1999,302.0,f,15-24
SO,1999,302.0,f,25-34
SO,1999,190.0,f,35-44
SO,1999,100.0,f,45-54
SO,1999,74.0,f,55-64
SO,1999,74.0,f,65+
SO,2000,113.0,m,0-14
SO,2000,740.0,m,15-24
SO,2000,724.0,m,25-34
SO,2000,408.0,m,35-44
SO,2000,254.0,m,45-54
SO,2000,195.0,m,55-64
SO,2000,142.0,m,65+
SO,2000,85.0,f,0-14
SO,2000,354.0,f,15-24
SO,2000,319.0,f,25-34
SO,2000,219.0,f,35-44
SO,2000,110.0,f,45-54
SO,2000,72.0,f,55-64
SO,2000,41.0,f,65+
SO,2001,125.0,m,0-14
SO,2001,899.0,m,15-24
SO,2001,880.0,m,25-34
SO,2001,476.0,m,35-44
SO,2001,310.0,m,45-54
SO,2001,257.0,m,55-64
SO,2001,196.0,m,65+
SO,2001,91.0,f,0-14
SO,2001,439.0,f,15-24
SO,2001,413.0,f,25-34
SO,2001,259.0,f,35-44
SO,2001,129.0,f,45-54
SO,2001,97.0,f,55-64
SO,2001,69.0,f,65+
SO,2002,119.0,m,0-14
SO,2002,922.0,m,15-24
SO,2002,821.0,m,25-34
SO,2002,478.0,m,35-44
SO,2002,307.0,m,45-54
SO,2002,219.0,m,55-64
SO,2002,176.0,m,65+
SO,2002,112.0,f,0-14
SO,2002,468.0,f,15-24
SO,2002,447.0,f,25-34
SO,2002,302.0,f,35-44
SO,2002,172.0,f,45-54
SO,2002,111.0,f,55-64
SO,2002,75.0,f,65+
SO,2003,118.0,m,0-14
SO,2003,1054.0,m,15-24
SO,2003,850.0,m,25-34
SO,2003,513.0,m,35-44
SO,2003,319.0,m,45-54
SO,2003,250.0,m,55-64
SO,2003,214.0,m,65+
SO,2003,106.0,f,0-14
SO,2003,535.0,f,15-24
SO,2003,462.0,f,25-34
SO,2003,333.0,f,35-44
SO,2003,171.0,f,45-54
SO,2003,161.0,f,55-64
SO,2003,104.0,f,65+
SO,2004,175.0,m,0-14
SO,2004,1228.0,m,15-24
SO,2004,1059.0,m,25-34
SO,2004,610.0,m,35-44
SO,2004,419.0,m,45-54
SO,2004,326.0,m,55-64
SO,2004,278.0,m,65+
SO,2004,129.0,f,0-14
SO,2004,676.0,f,15-24
SO,2004,618.0,f,25-34
SO,2004,428.0,f,35-44
SO,2004,266.0,f,45-54
SO,2004,157.0,f,55-64
SO,2004,110.0,f,65+
SO,2005,125.0,m,0-14
SO,2005,1343.0,m,15-24
SO,2005,1114.0,m,25-34
SO,2005,725.0,m,35-44
SO,2005,458.0,m,45-54
SO,2005,330.0,m,55-64
SO,2005,319.0,m,65+
SO,2005,169.0,f,0-14
SO,2005,752.0,f,15-24
SO,2005,636.0,f,25-34
SO,2005,436.0,f,35-44
SO,2005,292.0,f,45-54
SO,2005,212.0,f,55-64
SO,2005,157.0,f,65+
SO,2006,166.0,m,0-14
SO,2006,1377.0,m,15-24
SO,2006,1121.0,m,25-34
SO,2006,647.0,m,35-44
SO,2006,436.0,m,45-54
SO,2006,309.0,m,55-64
SO,2006,336.0,m,65+
SO,2006,170.0,f,0-14
SO,2006,668.0,f,15-24
SO,2006,628.0,f,25-34
SO,2006,432.0,f,35-44
SO,2006,269.0,f,45-54
SO,2006,171.0,f,55-64
SO,2006,131.0,f,65+
SO,2007,125.0,m,0-14
SO,2007,1239.0,m,15-24
SO,2007,1008.0,m,25-34
SO,2007,578.0,m,35-44
SO,2007,407.0,m,45-54
SO,2007,296.0,m,55-64
SO,2007,289.0,m,65+
SO,2007,135.0,f,0-14
SO,2007,602.0,f,15-24
SO,2007,520.0,f,25-34
SO,2007,378.0,f,35-44
SO,2007,243.0,f,45-54
SO,2007,181.0,f,55-64
SO,2007,129.0,f,65+
SO,2008,116.0,m,0-14
SO,2008,1273.0,m,15-24
SO,2008,1067.0,m,25-34
SO,2008,635.0,m,35-44
SO,2008,422.0,m,45-54
SO,2008,314.0,m,55-64
SO,2008,298.0,m,65+
SO,2008,0.0,m,unknown
SO,2008,138.0,f,0-14
SO,2008,604.0,f,15-24
SO,2008,587.0,f,25-34
SO,2008,439.0,f,35-44
SO,2008,285.0,f,45-54
SO,2008,191.0,f,55-64
SO,2008,151.0,f,65+
SO,2008,0.0,f,unknown
SR,1996,1.0,m,0-14
SR,1996,5.0,m,15-24
SR,1996,11.0,m,25-34
SR,1996,11.0,m,35-44
SR,1996,0.0,m,45-54
SR,1996,4.0,m,55-64
SR,1996,6.0,m,65+
SR,1996,2.0,f,0-14
SR,1996,3.0,f,15-24
SR,1996,6.0,f,25-34
SR,1996,5.0,f,35-44
SR,1996,0.0,f,45-54
SR,1996,3.0,f,55-64
SR,1996,3.0,f,65+
SR,1997,0.0,m,0-14
SR,1997,6.0,m,15-24
SR,1997,7.0,m,25-34
SR,1997,3.0,m,35-44
SR,1997,2.0,m,45-54
SR,1997,0.0,m,55-64
SR,1997,2.0,m,65+
SR,1997,0.0,f,0-14
SR,1997,4.0,f,15-24
SR,1997,1.0,f,25-34
SR,1997,0.0,f,35-44
SR,1997,1.0,f,45-54
SR,1997,0.0,f,55-64
SR,1997,1.0,f,65+
SR,2000,1.0,m,0-14
SR,2000,6.0,m,15-24
SR,2000,6.0,m,25-34
SR,2000,3.0,m,35-44
SR,2000,2.0,m,45-54
SR,2000,0.0,m,55-64
SR,2000,4.0,m,65+
SR,2000,2.0,f,0-14
SR,2000,3.0,f,15-24
SR,2000,6.0,f,25-34
SR,2000,3.0,f,35-44
SR,2000,0.0,f,45-54
SR,2000,1.0,f,55-64
SR,2000,1.0,f,65+
SR,2001,1.0,m,0-14
SR,2001,2.0,m,15-24
SR,2001,7.0,m,25-34
SR,2001,3.0,m,35-44
SR,2001,2.0,m,45-54
SR,2001,4.0,m,55-64
SR,2001,5.0,m,65+
SR,2001,0.0,f,0-14
SR,2001,2.0,f,15-24
SR,2001,5.0,f,25-34
SR,2001,3.0,f,35-44
SR,2001,2.0,f,45-54
SR,2001,0.0,f,55-64
SR,2001,2.0,f,65+
SR,2002,2.0,m,0-14
SR,2002,1.0,m,15-24
SR,2002,12.0,m,25-34
SR,2002,10.0,m,35-44
SR,2002,2.0,m,45-54
SR,2002,3.0,m,55-64
SR,2002,2.0,m,65+
SR,2002,0.0,f,0-14
SR,2002,3.0,f,15-24
SR,2002,2.0,f,25-34
SR,2002,4.0,f,35-44
SR,2002,2.0,f,45-54
SR,2002,0.0,f,55-64
SR,2002,1.0,f,65+
SR,2003,0.0,m,0-14
SR,2003,5.0,m,15-24
SR,2003,1.0,m,25-34
SR,2003,13.0,m,35-44
SR,2003,6.0,m,45-54
SR,2003,1.0,m,55-64
SR,2003,6.0,m,65+
SR,2003,1.0,f,0-14
SR,2003,4.0,f,15-24
SR,2003,2.0,f,25-34
SR,2003,2.0,f,35-44
SR,2003,2.0,f,45-54
SR,2003,1.0,f,55-64
SR,2003,1.0,f,65+
SR,2004,0.0,m,0-14
SR,2004,6.0,m,15-24
SR,2004,8.0,m,25-34
SR,2004,14.0,m,35-44
SR,2004,6.0,m,45-54
SR,2004,2.0,m,55-64
SR,2004,4.0,m,65+
SR,2004,0.0,f,0-14
SR,2004,3.0,f,15-24
SR,2004,2.0,f,25-34
SR,2004,1.0,f,35-44
SR,2004,1.0,f,45-54
SR,2004,1.0,f,55-64
SR,2004,1.0,f,65+
SR,2005,0.0,m,0-14
SR,2005,7.0,m,15-24
SR,2005,8.0,m,25-34
SR,2005,12.0,m,35-44
SR,2005,6.0,m,45-54
SR,2005,3.0,m,55-64
SR,2005,4.0,m,65+
SR,2005,0.0,f,0-14
SR,2005,3.0,f,15-24
SR,2005,2.0,f,25-34
SR,2005,1.0,f,35-44
SR,2005,2.0,f,45-54
SR,2005,1.0,f,55-64
SR,2005,2.0,f,65+
SR,2006,1.0,m,0-4
SR,2006,4.0,m,5-14
SR,2006,5.0,m,0-14
SR,2006,6.0,m,15-24
SR,2006,13.0,m,25-34
SR,2006,9.0,m,35-44
SR,2006,4.0,m,45-54
SR,2006,1.0,m,55-64
SR,2006,7.0,m,65+
SR,2006,0.0,f,0-4
SR,2006,2.0,f,5-14
SR,2006,2.0,f,0-14
SR,2006,1.0,f,15-24
SR,2006,4.0,f,25-34
SR,2006,1.0,f,35-44
SR,2006,8.0,f,45-54
SR,2006,0.0,f,55-64
SR,2006,2.0,f,65+
ST,2000,1.0,m,0-14
ST,2000,5.0,m,15-24
ST,2000,11.0,m,25-34
ST,2000,4.0,m,35-44
ST,2000,7.0,m,45-54
ST,2000,3.0,m,55-64
ST,2000,10.0,m,65+
ST,2000,3.0,f,0-14
ST,2000,7.0,f,15-24
ST,2000,15.0,f,25-34
ST,2000,5.0,f,35-44
ST,2000,7.0,f,45-54
ST,2000,4.0,f,55-64
ST,2000,15.0,f,65+
ST,2001,0.0,m,0-14
ST,2001,7.0,m,15-24
ST,2001,14.0,m,25-34
ST,2001,6.0,m,35-44
ST,2001,6.0,m,45-54
ST,2001,5.0,m,55-64
ST,2001,12.0,m,65+
ST,2001,1.0,f,0-14
ST,2001,4.0,f,15-24
ST,2001,10.0,f,25-34
ST,2001,4.0,f,35-44
ST,2001,8.0,f,45-54
ST,2001,6.0,f,55-64
ST,2001,14.0,f,65+
ST,2002,1.0,m,0-14
ST,2002,7.0,m,15-24
ST,2002,6.0,m,25-34
ST,2002,2.0,m,35-44
ST,2002,2.0,m,45-54
ST,2002,2.0,m,55-64
ST,2002,2.0,m,65+
ST,2002,0.0,f,0-14
ST,2002,6.0,f,15-24
ST,2002,5.0,f,25-34
ST,2002,2.0,f,35-44
ST,2002,3.0,f,45-54
ST,2002,2.0,f,55-64
ST,2002,2.0,f,65+
ST,2003,1.0,m,0-14
ST,2003,2.0,m,15-24
ST,2003,4.0,m,25-34
ST,2003,5.0,m,35-44
ST,2003,3.0,m,45-54
ST,2003,0.0,m,55-64
ST,2003,1.0,m,65+
ST,2003,0.0,f,0-14
ST,2003,3.0,f,15-24
ST,2003,7.0,f,25-34
ST,2003,8.0,f,35-44
ST,2003,1.0,f,45-54
ST,2003,0.0,f,55-64
ST,2003,0.0,f,65+
ST,2004,3.0,m,0-14
ST,2004,5.0,m,15-24
ST,2004,7.0,m,25-34
ST,2004,6.0,m,35-44
ST,2004,5.0,m,45-54
ST,2004,2.0,m,55-64
ST,2004,3.0,m,65+
ST,2004,1.0,f,0-14
ST,2004,4.0,f,15-24
ST,2004,5.0,f,25-34
ST,2004,5.0,f,35-44
ST,2004,2.0,f,45-54
ST,2004,1.0,f,55-64
ST,2004,1.0,f,65+
ST,2005,2.0,m,0-14
ST,2005,5.0,m,15-24
ST,2005,7.0,m,25-34
ST,2005,6.0,m,35-44
ST,2005,4.0,m,45-54
ST,2005,5.0,m,55-64
ST,2005,2.0,m,65+
ST,2005,1.0,f,0-14
ST,2005,4.0,f,15-24
ST,2005,5.0,f,25-34
ST,2005,3.0,f,35-44
ST,2005,2.0,f,45-54
ST,2005,3.0,f,55-64
ST,2005,0.0,f,65+
ST,2006,0.0,m,0-4
ST,2006,0.0,m,5-14
ST,2006,0.0,m,0-14
ST,2006,5.0,m,15-24
ST,2006,8.0,m,25-34
ST,2006,4.0,m,35-44
ST,2006,2.0,m,45-54
ST,2006,1.0,m,55-64
ST,2006,2.0,m,65+
ST,2006,0.0,f,0-4
ST,2006,0.0,f,5-14
ST,2006,1.0,f,0-14
ST,2006,4.0,f,15-24
ST,2006,7.0,f,25-34
ST,2006,0.0,f,35-44
ST,2006,0.0,f,45-54
ST,2006,1.0,f,55-64
ST,2006,1.0,f,65+
ST,2007,0.0,m,0-4
ST,2007,0.0,m,5-14
ST,2007,0.0,m,0-14
ST,2007,4.0,m,15-24
ST,2007,12.0,m,25-34
ST,2007,8.0,m,35-44
ST,2007,4.0,m,45-54
ST,2007,4.0,m,55-64
ST,2007,0.0,m,65+
ST,2007,0.0,f,0-4
ST,2007,0.0,f,5-14
ST,2007,0.0,f,0-14
ST,2007,9.0,f,15-24
ST,2007,6.0,f,25-34
ST,2007,3.0,f,35-44
ST,2007,3.0,f,45-54
ST,2007,5.0,f,55-64
ST,2007,0.0,f,65+
ST,2008,1.0,m,0-14
ST,2008,5.0,m,15-24
ST,2008,13.0,m,25-34
ST,2008,5.0,m,35-44
ST,2008,6.0,m,45-54
ST,2008,1.0,m,55-64
ST,2008,0.0,m,65+
ST,2008,0.0,m,unknown
ST,2008,2.0,f,0-14
ST,2008,5.0,f,15-24
ST,2008,6.0,f,25-34
ST,2008,6.0,f,35-44
ST,2008,2.0,f,45-54
ST,2008,0.0,f,55-64
ST,2008,0.0,f,65+
ST,2008,0.0,f,unknown
SV,1996,102.0,m,0-14
SV,1996,76.0,m,15-24
SV,1996,76.0,m,25-34
SV,1996,77.0,m,35-44
SV,1996,57.0,m,45-54
SV,1996,54.0,m,55-64
SV,1996,92.0,m,65+
SV,1996,102.0,f,0-14
SV,1996,76.0,f,15-24
SV,1996,62.0,f,25-34
SV,1996,43.0,f,35-44
SV,1996,49.0,f,45-54
SV,1996,38.0,f,55-64
SV,1996,61.0,f,65+
SV,1997,13.0,m,0-14
SV,1997,86.0,m,15-24
SV,1997,110.0,m,25-34
SV,1997,117.0,m,35-44
SV,1997,71.0,m,45-54
SV,1997,68.0,m,55-64
SV,1997,75.0,m,65+
SV,1997,17.0,f,0-14
SV,1997,67.0,f,15-24
SV,1997,72.0,f,25-34
SV,1997,44.0,f,35-44
SV,1997,33.0,f,45-54
SV,1997,42.0,f,55-64
SV,1997,45.0,f,65+
SV,1998,21.0,m,0-14
SV,1998,95.0,m,15-24
SV,1998,131.0,m,25-34
SV,1998,99.0,m,35-44
SV,1998,87.0,m,45-54
SV,1998,65.0,m,55-64
SV,1998,84.0,m,65+
SV,1998,21.0,f,0-14
SV,1998,81.0,f,15-24
SV,1998,93.0,f,25-34
SV,1998,53.0,f,35-44
SV,1998,40.0,f,45-54
SV,1998,43.0,f,55-64
SV,1998,71.0,f,65+
SV,1999,18.0,m,0-14
SV,1999,102.0,m,15-24
SV,1999,128.0,m,25-34
SV,1999,104.0,m,35-44
SV,1999,88.0,m,45-54
SV,1999,88.0,m,55-64
SV,1999,104.0,m,65+
SV,1999,20.0,f,0-14
SV,1999,81.0,f,15-24
SV,1999,73.0,f,25-34
SV,1999,61.0,f,35-44
SV,1999,47.0,f,45-54
SV,1999,44.0,f,55-64
SV,1999,65.0,f,65+
SV,2000,13.0,m,0-14
SV,2000,99.0,m,15-24
SV,2000,124.0,m,25-34
SV,2000,114.0,m,35-44
SV,2000,92.0,m,45-54
SV,2000,62.0,m,55-64
SV,2000,107.0,m,65+
SV,2000,28.0,f,0-14
SV,2000,81.0,f,15-24
SV,2000,76.0,f,25-34
SV,2000,63.0,f,35-44
SV,2000,63.0,f,45-54
SV,2000,39.0,f,55-64
SV,2000,47.0,f,65+
SV,2001,20.0,m,0-14
SV,2001,101.0,m,15-24
SV,2001,144.0,m,25-34
SV,2001,100.0,m,35-44
SV,2001,78.0,m,45-54
SV,2001,62.0,m,55-64
SV,2001,101.0,m,65+
SV,2001,22.0,f,0-14
SV,2001,68.0,f,15-24
SV,2001,86.0,f,25-34
SV,2001,59.0,f,35-44
SV,2001,59.0,f,45-54
SV,2001,53.0,f,55-64
SV,2001,50.0,f,65+
SV,2002,8.0,m,0-14
SV,2002,85.0,m,15-24
SV,2002,127.0,m,25-34
SV,2002,101.0,m,35-44
SV,2002,91.0,m,45-54
SV,2002,59.0,m,55-64
SV,2002,93.0,m,65+
SV,2002,6.0,f,0-14
SV,2002,80.0,f,15-24
SV,2002,84.0,f,25-34
SV,2002,61.0,f,35-44
SV,2002,49.0,f,45-54
SV,2002,51.0,f,55-64
SV,2002,85.0,f,65+
SV,2003,7.0,m,0-14
SV,2003,75.0,m,15-24
SV,2003,105.0,m,25-34
SV,2003,103.0,m,35-44
SV,2003,81.0,m,45-54
SV,2003,59.0,m,55-64
SV,2003,89.0,m,65+
SV,2003,7.0,f,0-14
SV,2003,70.0,f,15-24
SV,2003,71.0,f,25-34
SV,2003,47.0,f,35-44
SV,2003,48.0,f,45-54
SV,2003,44.0,f,55-64
SV,2003,64.0,f,65+
SV,2004,5.0,m,0-14
SV,2004,92.0,m,15-24
SV,2004,121.0,m,25-34
SV,2004,90.0,m,35-44
SV,2004,84.0,m,45-54
SV,2004,77.0,m,55-64
SV,2004,91.0,m,65+
SV,2004,15.0,f,0-14
SV,2004,64.0,f,15-24
SV,2004,73.0,f,25-34
SV,2004,55.0,f,35-44
SV,2004,44.0,f,45-54
SV,2004,48.0,f,55-64
SV,2004,67.0,f,65+
SV,2005,5.0,m,0-14
SV,2005,97.0,m,15-24
SV,2005,140.0,m,25-34
SV,2005,128.0,m,35-44
SV,2005,104.0,m,45-54
SV,2005,74.0,m,55-64
SV,2005,117.0,m,65+
SV,2005,6.0,f,0-14
SV,2005,85.0,f,15-24
SV,2005,82.0,f,25-34
SV,2005,59.0,f,35-44
SV,2005,50.0,f,45-54
SV,2005,42.0,f,55-64
SV,2005,70.0,f,65+
SV,2006,6.0,m,0-14
